id,text,Fuente,filename
4446,El sonido de la bocina en el transporte público: el himno de la ciudad en hora pico.,LLMs,
4447,La tía siempre pregunta por la pareja aunque ya sepa la respuesta. Como si ese fuera su tema favorito en cada reunión familiar.,LLMs,
4448,El tío que siempre tiene el mismo chiste listo en cada fiesta y lo cuenta como si fuera la primera vez.,LLMs,
4449,"La frase ""aquí entre nos"" en las sobremesas es el anuncio de que un secreto familiar está por salir a la luz.",LLMs,
4450,"Cuando el chofer del bus se convierte en DJ y pone música a todo volumen, sin preguntar a nadie.",LLMs,
4451,"El grupo familiar de WhatsApp donde cada cadena de bendiciones es respondida con un ""amén"" automático.",LLMs,
4452,El primo que siempre pide consejo y después hace exactamente lo contrario a lo que le dijeron.,LLMs,
4453,"Las abuelas en WhatsApp: nunca escatiman en corazones, estrellas y flores para hacerte sentir querido.",LLMs,
4454,Los asientos del bus siempre parecen más cómodos cuando los estás mirando desde afuera.,LLMs,
4455,"Las fotos familiares siempre tienen que repetirse tres veces, ""por si acaso alguien salió mal"".",LLMs,
4456,La tía que se emociona tanto con los stickers que termina enviando veinte de golpe.,LLMs,
4457,El tío que siempre cuenta la misma historia de su juventud y cada vez le agrega un nuevo detalle.,LLMs,
4458,Cuando todos en el bus están tan apretados que ni siquiera puedes revisar tu celular.,LLMs,
4459,"La frase ""en mis tiempos..."" que anuncia una historia épica de la juventud del abuelo.",LLMs,
4460,"Los memes en el grupo familiar siempre llegan como si fueran noticias frescas, aunque ya los viste tres veces.",LLMs,
4461,"El autobús que llega justo cuando estás cruzando la calle, y luego tienes que correr como si fuera una carrera.",LLMs,
4462,Cuando el abuelo empieza a contar cómo todo era más barato antes y nadie se atreve a contradecirlo.,LLMs,
4463,"El grupo de WhatsApp familiar donde los ""buenos días"" son una competencia de emojis y bendiciones.",LLMs,
4464,"Las sobremesas familiares son donde todos se convierten en expertos de política, medicina y economía.",LLMs,
4465,El primo que aparece cada año con una pareja nueva y todos se esfuerzan por recordar su nombre.,LLMs,
4466,"El autobús que dice ""parada rápida"" pero termina deteniéndose en cada esquina.",LLMs,
4467,La abuela manda audios en WhatsApp como si estuviera narrando una película. Nadie sabe cómo resumirlos.,LLMs,
4468,"El tío que siempre trae una historia de ""cuando yo era joven"" para cualquier conversación.",LLMs,
4469,Cuando el chofer frena tan fuerte que todos en el bus quedan inclinados hacia adelante.,LLMs,
4470,"El grupo familiar es el único lugar donde el ""buenos días"" llega con memes, bendiciones y consejos.",LLMs,
4471,El primo que insiste en organizar reuniones pero siempre llega tarde.,LLMs,
4472,El autobús que siempre tiene un asiento roto justo cuando decides sentarte.,LLMs,
4473,"La abuela manda fotos borrosas pero insiste en que ""se ve muy bien"".",LLMs,
4474,"Las fotos de la tía siempre tienen que llevar filtro, aunque nadie entienda por qué.",LLMs,
4475,"Cuando alguien manda una receta en el grupo familiar y todos responden ""yo también quiero probar"".",LLMs,
4476,El chofer del bus que acelera en las curvas y hace que todos se sujeten fuerte.,LLMs,
4477,"El primo que siempre tiene el mismo look y todos le dicen ""no cambias nada"".",LLMs,
4478,"El mensaje de ""nos vemos en la semana"" pero nadie se acuerda de fijar la fecha exacta.",LLMs,
4479,El grupo familiar de WhatsApp es como un reality show: siempre hay algo nuevo y nadie quiere perderse de nada.,LLMs,
4480,"Las cenas familiares siempre incluyen la frase ""¿te acuerdas de...?"" aunque nadie lo recuerde.",LLMs,
4481,"El tío que manda un video de chistes malos y asegura que es ""el mejor que ha visto"".",LLMs,
4482,El bus lleno y siempre hay alguien que decide hacer una llamada telefónica a todo volumen.,LLMs,
4483,"La frase ""yo me acuerdo de cuando..."" siempre es el comienzo de una historia nostálgica del abuelo.",LLMs,
4484,Cuando el tío cuenta un chiste y todos fingen que es gracioso por educación.,LLMs,
4485,"Los buenos días de la tía vienen acompañados de flores, corazones y hasta oraciones.",LLMs,
4486,Cuando el chofer del bus decide frenar en cada esquina aunque nadie lo haya pedido.,LLMs,
4487,El grupo familiar es el único lugar donde los cumpleaños se celebran en cadena.,LLMs,
4488,El primo que responde con emojis porque no sabe qué decir en los mensajes.,LLMs,
4489,"Cuando el abuelo empieza a contar historias de cuando ""todo era mejor y más sencillo"".",LLMs,
4490,El autobús siempre tiene el aire acondicionado al extremo: o te congelas o te cocinas.,LLMs,
4491,Las fotos en el grupo familiar donde todos parecen estar en eventos distintos.,LLMs,
4492,Cuando la tía manda el mismo saludo tres veces por si alguien no lo vio.,LLMs,
4493,"La frase ""solo un ratito más"" y terminas quedándote toda la tarde.",LLMs,
4494,Las reuniones familiares son como episodios de una serie sin final. Siempre repiten los mismos temas.,LLMs,
4495,"La frase ""ahorita voy"" es el comodín para hacer tiempo sin decir exactamente cuándo.",LLMs,
4496,"El tío que dice ""yo invito"", pero al final divide la cuenta entre todos.",LLMs,
4497,El grupo familiar donde cada receta es un tema de discusión y todos dan consejos.,LLMs,
4498,Cuando el chofer del bus parece que está en una competencia de velocidad.,LLMs,
4499,"El mensaje ""feliz inicio de semana"" en el grupo familiar como si fuera un evento mundial.",LLMs,
4500,Los buenos días de la abuela siempre vienen acompañados de bendiciones y emojis.,LLMs,
4501,"Las cadenas de ""si amas a tu familia, comparte esto"" nunca faltan en el grupo familiar.",LLMs,
4502,"Cuando el abuelo dice ""antes todo era más barato"", y todos asienten aunque no lo vivieron.",LLMs,
4503,El primo que organiza reuniones pero nunca aporta nada para la comida.,LLMs,
4504,El autobús siempre tiene un asiento que se siente como de piedra justo cuando decides sentarte.,LLMs,
4505,"Cuando alguien manda ""estamos en crisis"" y la abuela responde con un sticker feliz.",LLMs,
4506,"El tío que manda memes antiguos y asegura que son ""lo último en tendencia"".",LLMs,
4507,El grupo familiar de WhatsApp donde los temas van desde política hasta recetas de cocina.,LLMs,
4508,El primo que manda saludos a todos pero nunca va a ninguna reunión.,LLMs,
4509,"El abuelo que siempre tiene una historia para cada tema, como si fuera un libro abierto.",LLMs,
4510,"Las sobremesas familiares siempre terminan con la tía diciendo ""es hora de otra reunión"".",LLMs,
4511,El autobús lleno y siempre hay alguien que decide llevar una planta o una caja gigante.,LLMs,
4512,"Las fotos de la tía siempre tienen el mismo ángulo porque ""ese es el mejor"".",LLMs,
4513,El tío que manda videos de noticias viejas como si fueran actuales.,LLMs,
4514,"El grupo familiar es el único lugar donde puedes decir ""te extraño"" sin que suene raro.",LLMs,
4515,"Cuando el abuelo dice ""en mis tiempos no había eso"", todos escuchan como si fuera una revelación.",LLMs,
4516,"La frase ""ya voy llegando"" es el comodín de la impuntualidad. Sabemos que probablemente esa persona apenas está saliendo de la casa y que ""llegando"" significa cualquier cosa menos que está cerca.",LLMs,
4517,"Las reuniones familiares son el único lugar donde puedes escuchar la misma historia cada año, contada de manera idéntica y con la misma emoción. Y aunque todos ya la conocen, nadie se atreve a interrumpir al tío.",LLMs,
4518,"Cuando el bus va lleno y alguien decide empezar una videollamada a todo volumen, es como si el transporte se convirtiera en una sala de conferencias. Todos escuchan, aunque nadie quiere realmente saber qué están hablando.",LLMs,
4519,"El grupo familiar de WhatsApp tiene la magia de mantener a todos informados, aunque sea con noticias viejas y bendiciones repetidas. Ahí puedes enterarte desde el clima hasta el menú del día de cada tía.",LLMs,
4520,"La frase ""ven cuando quieras"" siempre viene con la cláusula no escrita de ""pero avísame primero"". Es una invitación abierta, pero todos saben que hay reglas implícitas que no se pueden romper.",LLMs,
4521,"Cuando la abuela manda un mensaje en WhatsApp en mayúsculas, sabes que lo hace con cariño, aunque parezca que está gritando de emoción. Para ella, las mayúsculas son solo una forma de que la escuchen mejor.",LLMs,
4522,"El transporte público es una clase magistral de paciencia. Desde las paradas interminables hasta los empujones en hora pico, cada trayecto es una prueba de resistencia física y emocional.",LLMs,
4523,"El abuelo tiene el don de transformar cualquier situación en una historia de ""cuando todo era más simple"". No importa si hablas de tecnología, comida o trabajo; siempre tiene una anécdota para demostrar que antes todo era mejor.",LLMs,
4524,"Cuando alguien manda un chiste en el grupo familiar, todos reaccionan con risas y corazones aunque nadie realmente lo haya entendido. Es la magia de mantener la armonía virtual.",LLMs,
4525,"""Nos vemos en la semana"" es una promesa que rara vez se cumple. Todos lo dicen al despedirse, pero en el fondo, saben que probablemente no se verán hasta la próxima reunión familiar.",LLMs,
4526,"El autobús es el lugar perfecto para perder cualquier tipo de espacio personal. En hora pico, los pasajeros se convierten en una masa compacta donde es imposible moverse sin tocar a alguien más.",LLMs,
4527,"La tía siempre pregunta si tienes pareja, como si esa fuera la única razón por la que podrías ser feliz. Aunque le respondas lo mismo cada año, ella no pierde la esperanza de escuchar una novedad.",LLMs,
4528,"Cuando el chofer del bus decide poner su música favorita a todo volumen, todos los pasajeros quedan atrapados en el concierto involuntario. Nadie se queja, pero todos miran de reojo, resignados.",LLMs,
4529,"El grupo familiar de WhatsApp es una mezcla de cadenas, recetas, y mensajes de buenos días. No importa la hora, siempre alguien tiene algo nuevo para compartir, como si fuera un boletín familiar.",LLMs,
4530,"""Cinco minutitos más"" es una frase que puede estirar el tiempo como si fuera de goma. Puede ser cinco minutos o media hora, dependiendo de quién lo diga y qué tan apurado esté.",LLMs,
4531,"Las cenas familiares son el lugar ideal para recibir consejos que no pediste. Desde cómo cocinar hasta cómo vivir tu vida, cada pariente tiene algo que decir y no se queda callado.",LLMs,
4532,"Cuando el bus frena de golpe, todos los pasajeros parecen practicar una coreografía improvisada. Los movimientos son casi sincronizados, y siempre hay alguien que casi pierde el equilibrio.",LLMs,
4533,"La frase ""no te preocupes, yo invito"" suena demasiado buena para ser verdad. Porque en el fondo, sabes que al final todos van a terminar repartiendo la cuenta de alguna manera.",LLMs,
4534,"Las sobremesas familiares son donde las verdaderas historias salen a la luz. Entre el postre y el café, siempre hay una revelación que nadie esperaba, pero que todos estaban ansiosos por escuchar.",LLMs,
4535,"El primo menor siempre tiene las preguntas incómodas listas. En medio de la cena familiar, suelta un ""¿cuánto ganas?"" o ""¿por qué no tienes hijos?"", dejando a todos en un silencio incómodo.",LLMs,
4536,"Cuando alguien manda una receta en el grupo familiar, todos reaccionan como si fuera una receta mágica. Aunque nadie la haga realmente, todos comentan lo deliciosa que debe ser.",LLMs,
4537,"El autobús que siempre llega lleno justo cuando más necesitas un asiento. Y, por supuesto, siempre hay alguien que se cuela en el último momento para hacerlo aún más apretado.",LLMs,
4538,"La frase ""te ves igualito"" es el mejor cumplido en las reuniones familiares. Aunque no sea verdad, todos prefieren escuchar que el tiempo no ha pasado para ellos.",LLMs,
4539,"El grupo familiar de WhatsApp tiene sus propios horarios. Los ""buenos días"" pueden llegar a cualquier hora y siempre van acompañados de flores, corazones y bendiciones para todos.",LLMs,
4540,"Las fotos familiares son un ritual en sí mismas. Siempre se necesitan tres intentos para que todos salgan bien, y al final, la abuela se queda con la primera foto, donde alguien siempre sale con los ojos cerrados.",LLMs,
4541,"El abuelo siempre tiene una historia lista para cada situación. Si mencionas el clima, él recuerda una tormenta que ""nunca podrás imaginar"". Si hablas de precios, él cuenta de cuando ""todo costaba centavos"".",LLMs,
4542,"""Solo un ratito más"" es una promesa que se convierte en eternidad. En las reuniones familiares, un ""ratito"" puede durar horas, especialmente cuando la conversación se pone interesante.",LLMs,
4543,"Cuando el chofer del bus acelera en las curvas, todos los pasajeros se preparan como si estuvieran en una montaña rusa. Algunos se sujetan con fuerza, mientras otros solo rezan que termine rápido.",LLMs,
4544,"El tío que manda un meme viejo y asegura que es ""lo último en tendencias"". Todos lo reciben con risas, aunque ya lo hayan visto hace meses en otros grupos.",LLMs,
4545,"Las sobremesas familiares son como el final de una novela, donde todos tienen la oportunidad de dar su opinión sobre la vida, el amor y cualquier tema que surja.",LLMs,
4546,"El transporte público en hora pico es como un deporte extremo. Cada frenada es un ejercicio de equilibrio, y los empujones se sienten como parte de una competencia de resistencia. Al final, llegas a tu destino como si hubieras corrido una maratón.",LLMs,
4547,"Cuando la tía te pregunta por qué no tienes pareja, responde con la misma pregunta. Eso la deja pensativa unos segundos, y luego cambia de tema, como si la pregunta nunca hubiera existido.",LLMs,
4548,"El grupo familiar de WhatsApp siempre tiene un flujo constante de mensajes que incluyen bendiciones, recetas y fotos de la mascota. No importa si lo revisas cada cinco minutos o una vez al día, siempre tendrás algo nuevo.",LLMs,
4549,"La frase ""en mis tiempos"" es el inicio de cualquier anécdota del abuelo. Puedes estar hablando de tecnología o de recetas, y él siempre tiene una historia de cuando todo era más simple y más barato.",LLMs,
4550,"Las cenas familiares son como un cuestionario de preguntas sin filtro. Desde ""¿para cuándo te casas?"" hasta ""¿cómo va tu dieta?"", todos tienen una pregunta que hacerte, aunque nadie esté preparado para escuchar la respuesta.",LLMs,
4551,"Cuando el chofer del bus frena de golpe, todos los pasajeros se convierten en equilibristas por un momento. Algunos se tambalean, otros se sujetan y siempre hay alguien que casi termina en el piso.",LLMs,
4552,"La tía que envía bendiciones cada mañana en el grupo de WhatsApp es como un despertador espiritual. Sus mensajes llegan antes que el café, y aunque no siempre respondas, sabes que ahí está.",LLMs,
4553,"El primo menor siempre es el primero en pedir fotos de la comida en una reunión familiar. Y aunque nadie le diga nada, todos terminan posando sus platos como si fueran modelos de revista culinaria.",LLMs,
4554,"La frase ""ya voy llegando"" puede significar que la persona está a cinco minutos o a media hora. En el contexto familiar, es una forma amable de decir que están en camino, aunque probablemente acaban de salir de casa.",LLMs,
4555,"Las fotos en el grupo familiar siempre necesitan tres intentos: el primero es para ""romper el hielo"", el segundo porque alguien miró al lado y el tercero ""por si acaso"". Al final, la abuela elige la primera foto sin dudar.",LLMs,
4556,"El autobús que llega lleno justo cuando más necesitas un asiento es la prueba de que el universo tiene sentido del humor. Y, por supuesto, siempre hay alguien que decide que puede entrar, aunque no haya espacio para respirar.",LLMs,
4557,"""Cinco minutitos más"" es el mantra de la impuntualidad en Latinoamérica. Puedes decirlo en cualquier situación y la gente lo entiende como una medida de tiempo flexible, que puede durar cinco o cincuenta minutos.",LLMs,
4558,"El grupo familiar de WhatsApp es como una radio abierta las 24 horas. Ahí puedes enterarte de las últimas noticias, el pronóstico del tiempo, y hasta de la receta secreta de la abuela, todo en un solo lugar.",LLMs,
4559,"Las cenas familiares siempre traen las mismas preguntas de siempre, pero disfrazadas de interés. ""¿Sigues en el mismo trabajo?"", ""¿y los estudios?"". Aunque todos ya saben la respuesta, no pueden evitar preguntar.",LLMs,
4560,"El transporte público es el lugar donde cualquier espacio libre se convierte en un asiento improvisado. Desde un rincón hasta una esquina de la puerta, los pasajeros encuentran la manera de acomodarse, aunque sea solo por un par de estaciones.",LLMs,
4561,"La frase ""te ves igualito"" es el piropo infalible en las reuniones familiares. Aunque todos han cambiado, escuchar que uno ""no ha envejecido nada"" siempre arranca una sonrisa y un agradecimiento.",LLMs,
4562,"Las sobremesas familiares son como debates políticos donde todos tienen la razón y nadie cambia de opinión. Al final, todos se despiden con una sonrisa, aunque cada uno siga pensando que tenía la razón.",LLMs,
4563,"Cuando el abuelo empieza una historia, todos saben que viene algo bueno. No importa cuántas veces la haya contado, siempre añade algún detalle nuevo que la hace interesante otra vez.",LLMs,
4564,"El autobús tiene la capacidad de hacer que todos se conviertan en acrobatas en las curvas. Algunos se sujetan con fuerza, mientras otros simplemente se resignan a ir de un lado a otro con cada giro.",LLMs,
4565,"El tío que manda el mismo meme en cada grupo de WhatsApp es como un recordatorio de que hay cosas que nunca cambian. Todos lo reciben con una sonrisa, aunque ya lo hayan visto una docena de veces.",LLMs,
4566,"Las fotos familiares siempre terminan con alguien diciendo ""a ver, otra, que esta no salió bien"". Al final, la abuela se queda con la primera foto, donde todos salieron lo más naturales posible.",LLMs,
4567,"La frase ""cinco minutos y estoy allá"" es una medida de tiempo inexacta que se acepta sin discusión. En el contexto familiar, todos saben que significa que aún falta un rato para que realmente lleguen.",LLMs,
4568,"Cuando la abuela manda un mensaje en mayúsculas, todos lo interpretan como una declaración importante. Para ella, las mayúsculas son una forma de asegurarse de que su mensaje se escuche fuerte y claro.",LLMs,
4569,"El transporte público es el lugar donde cualquier espacio libre es disputado como si fuera el último asiento en el mundo. Si encuentras un rincón donde pararte, considérate afortunado.",LLMs,
4570,"Las sobremesas familiares siempre son un maratón de historias y consejos no solicitados. Al final, todos terminan riendo y haciendo planes para la próxima reunión, aunque nadie recuerde exactamente qué se dijo.",LLMs,
4571,"Cuando la tía pregunta ""¿y el novio para cuándo?"", sabes que esa conversación no terminará pronto. No importa cuántas veces le expliques que estás bien así, ella seguirá insistiendo cada año.",LLMs,
4572,"Las fotos en el grupo familiar siempre tienen un filtro extra, cortesía de la tía que insiste en ""mejorarlas"". Al final, todos se ven ligeramente más brillantes de lo normal, pero nadie se queja.",LLMs,
4573,"El primo que llega tarde a cada reunión familiar es como un personaje recurrente en una serie. Todos saben que aparecerá en algún momento, con una excusa ingeniosa y una sonrisa.",LLMs,
4574,"La frase ""yo invito"" siempre tiene un toque de incertidumbre. En el contexto familiar, todos saben que probablemente terminarán dividiendo la cuenta de alguna manera.",LLMs,
4575,"Las reuniones familiares son como capítulos de una novela que se repiten con ligeras variaciones. Siempre están los mismos personajes, las mismas historias, pero con algunos detalles nuevos que las hacen interesantes.",LLMs,
4576,"El autobús en hora pico es una prueba de paciencia y equilibrio. Cada frenada es una pequeña aventura, y cada vez que alguien se baja, todos deben reorganizarse como piezas de un puzzle.",LLMs,
4577,"La frase ""no cambias nada"" es un cumplido ambiguo en las reuniones familiares. Todos lo reciben con una sonrisa, aunque no sepan exactamente si es un elogio o una observación neutral.",LLMs,
4578,"El tío que siempre tiene una historia de ""cuando yo era joven"" para cada conversación es como una enciclopedia de anécdotas. Aunque todos ya las conozcan, siempre agrega algún detalle que las hace nuevas.",LLMs,
4579,"El transporte público en Latinoamérica es una experiencia única. En cada parada, sube un nuevo personaje: el músico con su guitarra, el vendedor con caramelos, el estudiante dormido y el oficinista con cara de lunes. Al final del trayecto, sientes que has conocido a media ciudad.",LLMs,
4580,"Las cenas familiares son como una serie de televisión con temporadas interminables. Cada vez que crees que ya conoces todos los capítulos, alguien saca una nueva anécdota o hace una pregunta incómoda, y el drama empieza de nuevo.",LLMs,
4581,"Cuando la abuela envía un audio de tres minutos en WhatsApp, todos se preparan para una historia completa. Al final del audio, nadie sabe si tenía una pregunta o si solo quería contar su día.",LLMs,
4582,"El grupo familiar en WhatsApp es un lugar donde los buenos días nunca faltan. Cada mensaje viene acompañado de emojis, flores y bendiciones, como si el amor se transmitiera a través de la pantalla.",LLMs,
4583,"La frase ""me avisas cuando llegues"" es la forma sutil de una madre de decir que siempre se preocupa, sin importar la hora ni el lugar. Es una forma de amor que no necesita explicaciones.",LLMs,
4584,"Cuando el bus frena de golpe y todos los pasajeros se tambalean, parece una coreografía improvisada. Algunos se sujetan al pasamanos, otros miran con resignación, y siempre hay alguien que casi pierde el equilibrio.",LLMs,
4585,"Las reuniones familiares siempre incluyen la pregunta inevitable: ""¿y el novio para cuándo?"". Aunque ya hayas respondido cien veces, parece ser la favorita de las tías que buscan algo de qué hablar.",LLMs,
4586,"El transporte público es el único lugar donde ""hacer espacio"" es una ciencia. Cada pasajero calcula el ángulo perfecto para acomodarse sin molestar a los demás, aunque todos saben que es imposible.",LLMs,
4587,"Las fotos familiares siempre necesitan tres intentos. Primero, alguien no mira, luego alguien parpadea, y al final la abuela se queda con la primera porque ""así está bien, al menos estamos todos"".",LLMs,
4588,"La tía que manda bendiciones cada mañana en el grupo familiar es como un despertador espiritual. Aunque nadie siempre responde, todos saben que su mensaje llegará puntualmente.",LLMs,
4589,"""Cinco minutitos más"" es la frase perfecta para alargar cualquier salida. Todos saben que esos cinco minutos pueden ser eternos, especialmente cuando estás disfrutando de una buena conversación.",LLMs,
4590,"Las cenas familiares son como una competencia de anécdotas. Cada pariente tiene una historia mejor que la anterior, y al final, todos se ríen aunque nadie haya entendido cómo empezó la conversación.",LLMs,
4591,"Cuando el chofer del bus decide poner música a todo volumen, todos los pasajeros quedan atrapados en su gusto musical. Algunos sonríen, otros miran de reojo, pero nadie se atreve a pedir que la baje.",LLMs,
4592,"El grupo de WhatsApp familiar es una mezcla de cadenas, recetas, y saludos diarios. Es el lugar donde todos están conectados, aunque solo sea para decir ""buenos días"" o compartir el último meme.",LLMs,
4593,"Las sobremesas familiares son el momento ideal para escuchar consejos no solicitados. Desde recetas hasta recomendaciones de vida, todos tienen algo que aportar aunque nadie lo haya pedido.",LLMs,
4594,"Cuando alguien pregunta ""¿y el trabajo cómo va?"", sabes que es solo una forma de llenar el silencio. Nadie espera una respuesta detallada, pero la pregunta siempre está ahí.",LLMs,
4595,"El transporte público en hora pico es una lección de paciencia. Cada parada es una aventura, y cada vez que alguien sube, todos los pasajeros se miran como diciendo ""buena suerte"".",LLMs,
4596,"La frase ""me avisas cuando llegues"" es el equivalente digital de un abrazo. No importa la edad, siempre te la dicen, y tú sabes que significa que alguien se preocupa.",LLMs,
4597,"El autobús siempre está lleno cuando más necesitas un asiento. Y justo cuando piensas que no puede entrar nadie más, alguien decide que sí hay espacio y se cuela sin dudar.",LLMs,
4598,"La abuela siempre tiene una historia lista para cada tema. Si hablas de cocina, ella recuerda una receta especial; si hablas del clima, ella cuenta sobre ""el peor invierno"". Nunca se queda sin anécdotas.",LLMs,
4599,"Las fotos en el grupo familiar siempre tienen algún filtro que la tía le puso ""para que se vean mejor"". Al final, todos salen un poco brillantes, pero nadie se queja porque ""es el esfuerzo lo que cuenta"".",LLMs,
4600,"Las reuniones familiares siempre incluyen alguna discusión que empieza como un comentario casual y termina en debate. Al final, todos ríen, pero cada uno se queda con su propia opinión.",LLMs,
4601,"El primo menor siempre hace preguntas incómodas en las cenas familiares. Desde ""¿cuánto ganas?"" hasta ""¿por qué no tienes hijos?"", sus interrogantes generan momentos de silencio incómodo.",LLMs,
4602,"""Cinco minutos y estoy allá"" es una frase que se dice con buena intención, pero que pocas veces se cumple. Todos saben que ese tiempo puede extenderse sin problema.",LLMs,
4603,"El tío que manda memes viejos en el grupo familiar es como un personaje entrañable. Todos ya conocen el chiste, pero siempre reaccionan con una sonrisa para no hacerle sentir mal.",LLMs,
4604,"Las sobremesas familiares son como el epílogo de un buen libro. Es donde los mejores secretos salen a la luz y donde las risas son inevitables, aunque nadie recuerde exactamente por qué se rieron.",LLMs,
4605,"El grupo de WhatsApp familiar es un lugar donde todos reaccionan con ""amén"" cada vez que alguien envía una bendición. No importa el tema, todos están de acuerdo en que nunca sobran las buenas intenciones.",LLMs,
4606,"Cuando la abuela envía un audio en WhatsApp, ya sabes que es para contar toda una historia. Aunque sea una pregunta breve, siempre incluye detalles de su día, del clima y de su vecino.",LLMs,
4607,"El transporte público es el único lugar donde puedes ver a desconocidos formando una coreografía de equilibrio en cada curva y frenada. Nadie se queja, pero todos se sujetan con fuerza.",LLMs,
4608,"El primo menor siempre llega a las reuniones familiares con algún nuevo tema que nadie entiende, pero que todos intentan discutir. Es como si fuera el encargado de introducir las ""tendencias"".",LLMs,
4609,"Cuando la tía envía su cadena diaria en el grupo familiar, todos saben que es mejor responder rápido con un ""amén"" o un corazón, para evitar que pregunte por qué nadie ha reaccionado.",LLMs,
4610,"El transporte público en hora pico es una prueba de tolerancia al contacto humano. Cada vez que alguien sube, todos se miran en silencio, como diciendo ""prepárate para la aventura"".",LLMs,
4611,"Las fotos familiares siempre tienen a alguien que sale con los ojos cerrados o mirando hacia otro lado. Al final, se quedan con la primera foto, porque ""ahí al menos estamos todos"".",LLMs,
4612,"La frase ""nos vemos pronto"" al despedirse es como una promesa vaga. Todos saben que probablemente no se verán hasta la siguiente reunión familiar, pero queda bien decirlo.",LLMs,
4613,"El primo menor siempre está al tanto de los memes más recientes y los comparte como si fueran la noticia del día. Todos los reciben con una sonrisa, aunque algunos no los entiendan del todo.",LLMs,
4614,"Las sobremesas familiares son donde todos se convierten en expertos. Al final, se debaten temas desde la economía hasta la mejor manera de preparar el café, sin que nadie esté realmente seguro de lo que dice.",LLMs,
4615,"Cuando la abuela envía un audio en WhatsApp, todo el grupo sabe que se viene una historia larga. Aunque sea una pregunta sencilla, siempre termina en una anécdota sobre su juventud.",LLMs,
4616,"""Cinco minutos más"" es una promesa de tiempo que nadie realmente cree. Sabes que esos minutos pueden durar una eternidad, pero todos aceptan la espera como algo normal.",LLMs,
4617,"El autobús siempre está lleno cuando más prisa tienes. Y justo cuando crees que nadie más puede entrar, alguien decide que sí hay espacio y se acomoda de alguna manera.",LLMs,
4618,"Las cenas familiares son como un maratón de preguntas incómodas. Desde ""¿ya te graduaste?"" hasta ""¿cuándo te casas?"", todos tienen alguna pregunta preparada, aunque la respuesta no haya cambiado desde la última vez.",LLMs,
4619,"Cuando el chofer del bus decide poner música, todos los pasajeros quedan atrapados en el gusto musical ajeno. Algunos intentan ignorarlo, otros lo disfrutan en silencio, pero nadie se atreve a decir nada.",LLMs,
4620,"El grupo de WhatsApp familiar es como un boletín diario. Desde bendiciones hasta fotos de la mascota de la tía, ahí encuentras de todo, y siempre hay alguien que responde con un ""gracias"".",LLMs,
4621,"La frase ""me avisas cuando llegues"" es como un recordatorio de que alguien siempre se preocupa por ti, sin importar cuántos años tengas ni cuántas veces lo hayan dicho.",LLMs,
4622,"Las fotos en el grupo familiar siempre pasan por el filtro de la tía, que insiste en mejorarlas. Al final, todos salen más brillantes y sonrientes, aunque algunos no se reconozcan.",LLMs,
4623,"Las reuniones familiares son como una obra de teatro improvisada, donde cada quien tiene su rol y siempre repiten los mismos diálogos. Aunque ya todos conocen el guion, cada año vuelven a actuarlo con el mismo entusiasmo.",LLMs,
4624,"El transporte público es el único lugar donde puedes ver a desconocidos sincronizando movimientos cada vez que el bus frena. Es como una danza obligada, y nadie se queja porque ya es parte de la rutina.",LLMs,
4625,"Cuando el abuelo empieza una historia con ""en mis tiempos"", todos saben que se viene una lección de vida. Nadie lo interrumpe, porque en el fondo, todos disfrutan escucharlo contar sus anécdotas.",LLMs,
4626,"La frase ""ven cuando quieras"" es una invitación que parece amable, pero todos saben que lleva la condición implícita de avisar primero. Llegar de sorpresa es como romper una regla no escrita.",LLMs,
4627,"El grupo familiar de WhatsApp siempre tiene un flujo constante de ""buenos días"" y ""bendiciones"". Es el lugar donde todos están conectados, aunque solo sea para enviar emojis y corazones.",LLMs,
4628,"Las fotos familiares siempre necesitan tres intentos. Primero porque alguien no mira, luego porque alguien parpadea y al final se quedan con la primera, porque ""ya, así está bien"".",LLMs,
4629,"El primo menor es el experto en compartir memes, aunque algunos no tengan sentido. Todos reaccionan con una sonrisa, porque su entusiasmo es lo que realmente importa.",LLMs,
4630,"Las sobremesas familiares son como un talk show, donde cada miembro de la familia tiene su turno para hablar de algo. Aunque nadie tenga un tema en común, todos encuentran la manera de participar.",LLMs,
4631,"La frase ""nos vemos en la semana"" es como un compromiso que rara vez se cumple. Al final, todos saben que probablemente se verán en la próxima reunión, pero decirlo es una forma de despedirse cordialmente.",LLMs,
4632,"El autobús en hora pico es un ejercicio de paciencia y equilibrio. Cada frenada es una pequeña prueba de resistencia, y cada curva es una excusa para que todos se sujeten con más fuerza.",LLMs,
4633,"La tía que manda fotos con filtros exagerados es la estrella del grupo familiar de WhatsApp. Todos sonríen y agradecen, aunque algunos no sepan si es ella o su mascota la que aparece en la foto.",LLMs,
4634,"""Cinco minutos más"" es la frase comodín en las reuniones familiares. Todos saben que esos cinco minutos pueden convertirse en una hora, pero nadie dice nada, porque están disfrutando el momento.",LLMs,
4635,"El transporte público es el lugar donde puedes ver a desconocidos convertirse en amigos en cuestión de minutos. Una conversación casual sobre el clima puede ser el inicio de una amistad pasajera, pero sincera.",LLMs,
4636,"Las fotos en el grupo familiar siempre necesitan un toque extra, cortesía de la tía que insiste en ponerle filtros. Al final, todos parecen modelos, aunque algunos no se reconozcan a sí mismos.",LLMs,
