,site,retweetCount,quoteCount,likeCount,replyCount,rawContent,retweetedTweet,quotedTweet,real,preprocessedContent
2785,mejorestwits,1829,0,288,2,"La gente tan ""lo primero que pienso al despertarme es en ti"" y yo tan ""lo primero que pienso al despertarme es en seguir durmiendo"".",False,False,1,"La gente tan ""lo primero que pienso al despertarme es en ti"" y yo tan ""lo primero que pienso al despertarme es en seguir durmiendo""."
2786,mejorestwits,1190,0,189,17,Yo nunca he visto a un McDonalds en construcción. Aparecen de pronto.,False,False,1,Yo nunca he visto a un McDonalds en construcción. Aparecen de pronto.
2787,mejorestwits,1035,0,143,3,"Estar comiendo, decir ""ya no quiero más"" y que instintivamente tu madre mire tu plato para dar su veredicto.",False,False,1,"Estar comiendo, decir ""ya no quiero más"" y que instintivamente tu madre mire tu plato para dar su veredicto."
2788,mejorestwits,1347,0,218,18,"Ver un trailer y decir: ""Esta tenemos que verla""... No volver a acordarte de la película en tu vida.",False,False,1,"Ver un trailer y decir: ""Esta tenemos que verla""... No volver a acordarte de la película en tu vida."
2789,mejorestwits,1349,0,266,3,"-¿Ves por qué no me gusta venir al centro comercial? Todos esos pijos con sus miradas de indiferencia.
-Paco, son maniquíes.
-¡Los reviento!",False,False,1,"-¿Ves por qué no me gusta venir al centro comercial? Todos esos pijos con sus miradas de indiferencia.
-Paco, son maniquíes.
-¡Los reviento!"
2790,mejorestwits,1479,0,239,14,"Esas personas que cuando las conociste no te parecieron importantes, ahora son esas que hoy no cambiarías por nada.",False,False,1,"Esas personas que cuando las conociste no te parecieron importantes, ahora son esas que hoy no cambiarías por nada."
2791,mejorestwits,808,0,155,15,La locura es un placer que sólo los locos conocemos.,False,False,1,La locura es un placer que sólo los locos conocemos.
2792,mejorestwits,600,0,84,14,"Madurar es fácil, lo difícil es hacer que un amigo mire disimuladamente.",False,False,1,"Madurar es fácil, lo difícil es hacer que un amigo mire disimuladamente."
2793,mejorestwits,1191,0,306,11,Frase para enmarcar: http://t.co/3PYg49Nt95,False,False,1,Frase para enmarcar: <URL>
2794,mejorestwits,1206,0,224,10,El misterio de la vida. http://t.co/cjnRWxdjwL,False,False,1,El misterio de la vida. <URL>
2795,mejorestwits,971,0,204,7,La tontería del día. http://t.co/iWvzihJ5O9,False,False,1,La tontería del día. <URL>
2796,mejorestwits,1193,0,445,10,El No ya lo tienes http://t.co/nYYNcrb1YM,False,False,1,El No ya lo tienes <URL>
2797,mejorestwits,1911,0,247,24,"Pertenezco a ese 0,01% de la juventud que nunca ha jugado ni jugara Candy Crush y le importa una mierda.",False,False,1,"Pertenezco a ese 0,01% de la juventud que nunca ha jugado ni jugara Candy Crush y le importa una mierda."
2798,mejorestwits,1293,0,295,4,"-¡Un día cojo la puerta y me voy, eh!
-¿Pero para que te vas a llevar la puerta mamá?
-
-¿Mamá?
-¿Mamá? Se te ha olvidado la puerta, mamá.",False,False,1,"-¡Un día cojo la puerta y me voy, eh!
-¿Pero para que te vas a llevar la puerta mamá?
-
-¿Mamá?
-¿Mamá? Se te ha olvidado la puerta, mamá."
2799,mejorestwits,1367,0,181,17,"Ir a otra ciudad, hacer el ridículo y decir: ""¡Da igual, si aquí no nos conoce nadie!""",False,False,1,"Ir a otra ciudad, hacer el ridículo y decir: ""¡Da igual, si aquí no nos conoce nadie!"""
2800,mejorestwits,743,0,114,6,"Responder ""no sé"" cuando realmente sí sabes algo, sólo porque te llevaría mucho tiempo tener que explicarlo.",False,False,1,"Responder ""no sé"" cuando realmente sí sabes algo, sólo porque te llevaría mucho tiempo tener que explicarlo."
2801,mejorestwits,1024,0,242,14,Nunca subestimes a una persona callada. Las cosas importantes se planean en silencio.,False,False,1,Nunca subestimes a una persona callada. Las cosas importantes se planean en silencio.
2802,mejorestwits,1712,0,209,8,"Y yo soy de ese 99,99999999999999999999999999999999% de adolescentes que tiene unos padres que se quejan de que camino descalzo por casa.",False,False,1,"Y yo soy de ese 99,99999999999999999999999999999999% de adolescentes que tiene unos padres que se quejan de que camino descalzo por casa."
2803,mejorestwits,665,0,242,4,"Cuando alguien en el metro mira qué estoy haciendo con mi teléfono suelo escribir: ""En cuanto se acerque un poco más a mi móvil, disparad"".",False,False,1,"Cuando alguien en el metro mira qué estoy haciendo con mi teléfono suelo escribir: ""En cuanto se acerque un poco más a mi móvil, disparad""."
2804,mejorestwits,1820,0,303,15,No me puedo ni imaginar el autocontrol que se necesita para trabajar en una fábrica de papel de burbujas.,False,False,1,No me puedo ni imaginar el autocontrol que se necesita para trabajar en una fábrica de papel de burbujas.
2805,mejorestwits,874,0,133,13,Típico: ir al cine y comerse todo antes de que empiece la película.,False,False,1,Típico: ir al cine y comerse todo antes de que empiece la película.
2806,mejorestwits,1904,0,321,15,"Oreo: “Abrir y chupar 
Actimel: “Agitar y disfrutar"" 

Vamos a ver, ¿Quién es el degenerado que escribe estas cosas?",False,False,1,"Oreo: “Abrir y chupar 
Actimel: “Agitar y disfrutar"" 

Vamos a ver, ¿Quién es el degenerado que escribe estas cosas?"
2807,mejorestwits,1574,0,203,20,"EL PUTO MICRÓFONO DE WHATSAPP ME TIENE HASTA LOS COJONES, LO TOCO ACCIDENTALMENTE UNAS 200 VECES AL DÍA.",False,False,1,"EL PUTO MICRÓFONO DE WHATSAPP ME TIENE HASTA LOS COJONES, LO TOCO ACCIDENTALMENTE UNAS 200 VECES AL DÍA."
2808,mejorestwits,2441,0,356,20,51 3N713ND35 L45 P4L48R45 D3 3573 7U17 73 D4R45 CU3N74 QU3 N0 35 N3C354R10 H48L4R 3N 1NGL35 P4R4 D3C1R C4F3 C0N L3CH3.,False,False,1,51 3N713ND35 L45 P4L48R45 D3 3573 7U17 73 D4R45 CU3N74 QU3 N0 35 N3C354R10 H48L4R 3N 1NGL35 P4R4 D3C1R C4F3 C0N L3CH3.
2809,mejorestwits,1237,0,277,15,¡Recuerda! http://t.co/48AwtK84lR,False,False,1,¡Recuerda! <URL>
2810,mejorestwits,2150,0,691,25,Quedaros con esto. http://t.co/P0S3rYJVDn,False,False,1,Quedaros con esto. <URL>
2811,mejorestwits,1107,0,211,8,"-¿Qué es lo que te gustaría escuchar el día de tu funeral? 
-¡Ostia! ¡Se mueve!",False,False,1,"-¿Qué es lo que te gustaría escuchar el día de tu funeral? 
-¡Ostia! ¡Se mueve!"
2812,mejorestwits,1236,0,178,19,"Ni el viernes 13 es tan malo, ni el 14 de febrero tan bonito.",False,False,1,"Ni el viernes 13 es tan malo, ni el 14 de febrero tan bonito."
2813,mejorestwits,855,0,154,18,Niñas de 11 años que ya están buscando su media naranja y no saben ni pelar una.,False,False,1,Niñas de 11 años que ya están buscando su media naranja y no saben ni pelar una.
2814,mejorestwits,926,0,170,15,¿Por qué nunca somos tan valientes como en nuestros pensamientos?,False,False,1,¿Por qué nunca somos tan valientes como en nuestros pensamientos?
2815,mejorestwits,740,0,139,18,"Chicos, por mucho que disimuléis, se nota cuando os rascáis un huevo desde el bolsillo.",False,False,1,"Chicos, por mucho que disimuléis, se nota cuando os rascáis un huevo desde el bolsillo."
2816,mejorestwits,2365,0,306,21,14 VIERNES PARA LAS VACACIONES DE NAVIDAD. LO SÉ TE HE ALEGRADO EL DÍA.,False,False,1,14 VIERNES PARA LAS VACACIONES DE NAVIDAD. LO SÉ TE HE ALEGRADO EL DÍA.
2817,mejorestwits,1420,0,289,9,Odio cuando se me pasa el mal genio antes de lo esperado y no puedo llevar a cabo todos los planes de venganza que tenía preparados.,False,False,1,Odio cuando se me pasa el mal genio antes de lo esperado y no puedo llevar a cabo todos los planes de venganza que tenía preparados.
2818,mejorestwits,1363,0,324,19,"—Vamos al cine.  
—¿A qué
— http://t.co/P10FulsTc4",False,False,1,"—Vamos al cine.  
—¿A qué
— <URL>"
2819,mejorestwits,852,0,120,7,Si los puntos suspensivos hablasen.....,False,False,1,Si los puntos suspensivos hablasen.....
2820,mejorestwits,1163,0,167,25,"Si me haces cosquillas, no me hago responsable de las lesiones que sufras.",False,False,1,"Si me haces cosquillas, no me hago responsable de las lesiones que sufras."
2821,mejorestwits,807,0,191,13,"""Mi error es ser sincero en un mundo de falsos.""",False,False,1,"""Mi error es ser sincero en un mundo de falsos."""
2822,mejorestwits,1384,0,201,8,"Si los que hablan mal de mí supieran lo que pienso de ellos, hablarían peor.",False,False,1,"Si los que hablan mal de mí supieran lo que pienso de ellos, hablarían peor."
2823,mejorestwits,851,0,149,19,Aburrirte y quitarte las puntas abiertas.,False,False,1,Aburrirte y quitarte las puntas abiertas.
2824,mejorestwits,1724,0,187,16,"Ver un trailer y decir: ""Esta tenemos que verla""... No volver a acordarte de la película en tu vida.",False,False,1,"Ver un trailer y decir: ""Esta tenemos que verla""... No volver a acordarte de la película en tu vida."
2825,mejorestwits,1151,0,169,14,"Me pregunto que hará la gente con la de horas libres que ahorran escribiendo ""k"" en lugar de ""que""",False,False,1,"Me pregunto que hará la gente con la de horas libres que ahorran escribiendo ""k"" en lugar de ""que"""
2826,mejorestwits,502,0,80,5,"Mierda, a ese le conozco y no le quiero saludar.. ¡OJALÁ NO ME VEA! ... AY, ¡HOLA! NO TE HABÍA VISTO.... CUÁNTO TIEMPO TÍO, ¿CÓMO TE VA? :D",False,False,1,"Mierda, a ese le conozco y no le quiero saludar.. ¡OJALÁ NO ME VEA! ... AY, ¡HOLA! NO TE HABÍA VISTO.... CUÁNTO TIEMPO TÍO, ¿CÓMO TE VA? <EMOJI>"
2827,mejorestwits,501,0,100,4,"- No sé contar.

- Pues mira. Ya somos ocho.",False,False,1,"- No sé contar.

- Pues mira. Ya somos ocho."
2828,mejorestwits,679,0,110,9,"Borrar un ""ja"" de tu ""jajajajajajajajaja"" porque piensas que es demasiado.",False,False,1,"Borrar un ""ja"" de tu ""jajajajajajajajaja"" porque piensas que es demasiado."
2829,mejorestwits,950,0,234,13,Enamorate de quien acepte tu locura.,False,False,1,Enamorate de quien acepte tu locura.
2830,mejorestwits,1091,0,284,16,¿Sabes que es un suspiro? Es aire que nos sobra por alguien que nos falta.,False,False,1,¿Sabes que es un suspiro? Es aire que nos sobra por alguien que nos falta.
2831,mejorestwits,1216,0,185,11,"Porque un abrazo en el momento indicado, no tiene precio.",False,False,1,"Porque un abrazo en el momento indicado, no tiene precio."
2832,mejorestwits,1162,0,214,13,"-¿Qué comemos? ¿pizza o chino?
-Chino.
-Jo, es que chino...
-Bueno pues pizza.
-No, no, lo que tu quieras.
-Pues chino.
-Jo, es que chino...",False,False,1,"-¿Qué comemos? ¿pizza o chino?
-Chino.
-Jo, es que chino...
-Bueno pues pizza.
-No, no, lo que tu quieras.
-Pues chino.
-Jo, es que chino..."
2833,mejorestwits,688,0,112,7,"Las cosas no se dicen, se hacen, porque al hacerlas se dicen solas.",False,False,1,"Las cosas no se dicen, se hacen, porque al hacerlas se dicen solas."
2834,mejorestwits,1123,0,266,18,"Ley Femenina: Si el no me busca, yo menos.",False,False,1,"Ley Femenina: Si el no me busca, yo menos."
2835,mejorestwits,4306,0,722,26,"- Ana Botella, ¿a dónde vas?
- A comprarme un chándal, al gato largo.
- ¿Al gato largo?
- Sí, coño, al thecatlong.",False,False,1,"- Ana Botella, ¿a dónde vas?
- A comprarme un chándal, al gato largo.
- ¿Al gato largo?
- Sí, coño, al thecatlong."
2836,mejorestwits,743,0,139,8,Ser buena persona no significa que hay que dejarnos pisotear por los demás.,False,False,1,Ser buena persona no significa que hay que dejarnos pisotear por los demás.
2837,mejorestwits,686,0,108,4,"""Que sueño tengo"" es igual a: creo que voy a meterme en la cama con la luz apagada mientras miro el móvil durante 2h antes de dormir.",False,False,1,"""Que sueño tengo"" es igual a: creo que voy a meterme en la cama con la luz apagada mientras miro el móvil durante 2h antes de dormir."
2838,mejorestwits,1407,0,169,8,"Ahora es cuando vuelven los ""odio los lunes"", ""no salgo porque tengo que estudiar"", y los ""un 4,5 es un aprobado, ¿no?"" ¿Me suicido ya?",False,False,1,"Ahora es cuando vuelven los ""odio los lunes"", ""no salgo porque tengo que estudiar"", y los ""un 4,5 es un aprobado, ¿no?"" ¿Me suicido ya?"
2839,mejorestwits,1043,0,146,9,Menos mal que nadie escucha lo que pienso.,False,False,1,Menos mal que nadie escucha lo que pienso.
2840,mejorestwits,666,0,122,1,"-Cuenta con mi arco. 
-Y con mi espada. 
-Y con mis exámenes tipo test. 
-Eso no es dañino. 
-Los fallos restan puntos. 
-Menudo cabrón...",False,False,1,"-Cuenta con mi arco. 
-Y con mi espada. 
-Y con mis exámenes tipo test. 
-Eso no es dañino. 
-Los fallos restan puntos. 
-Menudo cabrón..."
2841,mejorestwits,800,0,143,12,Yo es que si no duermo mis 24 horitas diarias no soy persona...,False,False,1,Yo es que si no duermo mis 24 horitas diarias no soy persona...
2842,mejorestwits,1228,0,205,3,"Yo justo después de limpiar mi cuarto: ""Ufff, nunca más voy a dejar que se desordene tanto"". Al día siguiente: ""¿Alguien ha visto mi cama?""",False,False,1,"Yo justo después de limpiar mi cuarto: ""Ufff, nunca más voy a dejar que se desordene tanto"". Al día siguiente: ""¿Alguien ha visto mi cama?"""
2843,mejorestwits,3626,0,1079,39,Aplausos infinitos a esta mujer. http://t.co/lToJulXjic,False,False,1,Aplausos infinitos a esta mujer. <URL>
2844,mejorestwits,5158,0,991,25,"Se terminaron los shorts y las camisetas enseñando el alma, ahora os tocará enamorar con vuestra personalidad. Y algunas lo tenéis jodido.",False,False,1,"Se terminaron los shorts y las camisetas enseñando el alma, ahora os tocará enamorar con vuestra personalidad. Y algunas lo tenéis jodido."
2845,mejorestwits,3597,0,522,23,QUERIDOS MARIDOS DE MIS PROFESORAS: ESPERO QUE ESTE AÑO OS ESFORCÉIS EN LA CAMA. GRACIAS.,False,False,1,QUERIDOS MARIDOS DE MIS PROFESORAS: ESPERO QUE ESTE AÑO OS ESFORCÉIS EN LA CAMA. GRACIAS.
2846,mejorestwits,25,0,15,1,"Ser siempre uno mismo. En la calle, en casa, en el bar o sobre una pasarela. #MahouCollection http://t.co/IiwWHZEMGz",False,False,1,"Ser siempre uno mismo. En la calle, en casa, en el bar o sobre una pasarela. <HASH_TAG> <URL>"
2847,mejorestwits,1398,0,283,3,"-Profe ¿puedo ir al baño? -¿Y por qué no has ido a la hora del patio? 
-PORQUE NO TENÍA GANAS, REINA DEL CONTROL URINARIO.",False,False,1,"-Profe ¿puedo ir al baño? -¿Y por qué no has ido a la hora del patio? 
-PORQUE NO TENÍA GANAS, REINA DEL CONTROL URINARIO."
2848,mejorestwits,1340,0,156,10,"En 4 o 5 años sólo existirán dos tipos de Españoles, el que saldrá en ""Callejeros"" y el que saldrá en ""Españoles por el mundo"".",False,False,1,"En 4 o 5 años sólo existirán dos tipos de Españoles, el que saldrá en ""Callejeros"" y el que saldrá en ""Españoles por el mundo""."
2849,mejorestwits,841,0,141,4,"Mis padres no entienden por que estoy todo el día pegado a la pantalla del móvil, y es por la persona que está al otro lado de la pantalla.",False,False,1,"Mis padres no entienden por que estoy todo el día pegado a la pantalla del móvil, y es por la persona que está al otro lado de la pantalla."
2850,mejorestwits,1283,0,171,11,Mi rutina diaria consiste en irme a dormir tarde y después arrepentirme por las mañanas.,False,False,1,Mi rutina diaria consiste en irme a dormir tarde y después arrepentirme por las mañanas.
2851,mejorestwits,2359,0,559,16,"He vivido dos siglos, dos milenios, tres papas, un cambio de moneda, tres gobiernos, dos eurocopas, un mundial y no llego a los 20 años.",False,False,1,"He vivido dos siglos, dos milenios, tres papas, un cambio de moneda, tres gobiernos, dos eurocopas, un mundial y no llego a los 20 años."
2852,mejorestwits,2118,0,382,9,"—Tú, Harry, irás a la casa Gryffindor
—Tú, Draco, irás a la casa Slytherin
—Tú, Ana Botella, te irás a tu casa a ver Magic English",False,False,1,"—Tú, Harry, irás a la casa Gryffindor
—Tú, Draco, irás a la casa Slytherin
—Tú, Ana Botella, te irás a tu casa a ver Magic English"
2853,mejorestwits,2841,0,451,26,Tú en unos días. http://t.co/UXEp2qCXY4,False,False,1,Tú en unos días. <URL>
2854,mejorestwits,679,0,97,12,Yo también me río en las peores situaciones.,False,False,1,Yo también me río en las peores situaciones.
2855,mejorestwits,2028,0,420,20,Desde que tengo Twitter ya no leo la caja de cereales por las mañanas y estoy perdiendo mucho portugués.,False,False,1,Desde que tengo Twitter ya no leo la caja de cereales por las mañanas y estoy perdiendo mucho portugués.
2856,mejorestwits,643,0,94,4,Yo también odio que no me respondan rápido cuando yo respondo a los 0.05 segundos.,False,False,1,Yo también odio que no me respondan rápido cuando yo respondo a los 0.05 segundos.
2857,mejorestwits,425,0,94,1,Qué peso se quita uno de encima cuando tiene algo pendiente por hacer desde hace tiempo y finalmente decide que va a pasar de hacerlo.,False,False,1,Qué peso se quita uno de encima cuando tiene algo pendiente por hacer desde hace tiempo y finalmente decide que va a pasar de hacerlo.
2858,mejorestwits,1042,0,216,16,"Todo lo que me gusta es ilegal, inmoral o de la nueva colección.",False,False,1,"Todo lo que me gusta es ilegal, inmoral o de la nueva colección."
2859,mejorestwits,994,0,153,16,"- Oye, ¿tú sabes cómo se llaman los de Jaén? - Hombre, todos no.",False,False,1,"- Oye, ¿tú sabes cómo se llaman los de Jaén? - Hombre, todos no."
2860,mejorestwits,1074,0,165,11,Keep calm and drink some café con leche.,False,False,1,Keep calm and drink some café con leche.
2861,mejorestwits,737,0,183,16,Irse de fiesta y al día siguiente sentirse como en LOST; recibiendo flashbacks de la noche anterior.,False,False,1,Irse de fiesta y al día siguiente sentirse como en LOST; recibiendo flashbacks de la noche anterior.
2862,mejorestwits,1500,0,183,15,Si los puntos suspensivos hablasen.....,False,False,1,Si los puntos suspensivos hablasen.....
2863,mejorestwits,1173,0,213,9,"— Antonio, ¿que haces enterrando esas películas de Terror? — ¡Calla, Merche! — ¿¡Que qué haces!? — ¡ESTOY SEMBRANDO EL PANICO! JAJAJAJAJAJA",False,False,1,"— Antonio, ¿que haces enterrando esas películas de Terror? — ¡Calla, Merche! — ¿¡Que qué haces!? — ¡ESTOY SEMBRANDO EL PANICO! JAJAJAJAJAJA"
2864,mejorestwits,921,0,181,6,"— ¡Qué collar más bonito! 
— Son unos Short.",False,False,1,"— ¡Qué collar más bonito! 
— Son unos Short."
2865,mejorestwits,1636,0,232,13,"QUE NO TE DEJE COGER MI MÓVIL NO SIGNIFICA QUE OCULTE NADA EN ÉL, SIMPLEMENTE NO ME GUSTA. ES MÍO Y YA ESTÁ.",False,False,1,"QUE NO TE DEJE COGER MI MÓVIL NO SIGNIFICA QUE OCULTE NADA EN ÉL, SIMPLEMENTE NO ME GUSTA. ES MÍO Y YA ESTÁ."
2866,mejorestwits,1468,0,378,15,"Voy a crear una marca de cereales llamadas Mort. Para que así digan ""dame un bol de mort"" JAJAJAJAJ Matadme...",False,False,1,"Voy a crear una marca de cereales llamadas Mort. Para que así digan ""dame un bol de mort"" JAJAJAJAJ Matadme..."
2867,mejorestwits,8,0,2,1,¿Crees que un periódico no puede ser objetivo? Compruébalo tú mismo. Nace 'TheObjective'. http://t.co/lurC2o5LJG,False,False,1,¿Crees que un periódico no puede ser objetivo? Compruébalo tú mismo. Nace 'TheObjective'. <URL>
2868,mejorestwits,953,0,188,7,"Hola, somos los vecinos de arriba. Mi madre se pone a andar con tacones, a mi se me caen las canicas y mi padre se pone a mover los muebles.",False,False,1,"Hola, somos los vecinos de arriba. Mi madre se pone a andar con tacones, a mi se me caen las canicas y mi padre se pone a mover los muebles."
2869,mejorestwits,2483,0,378,15,"Hay veces que un whatsapp, un simple whatsapp te hace sacar la sonrisa más grande del mundo...",False,False,1,"Hay veces que un whatsapp, un simple whatsapp te hace sacar la sonrisa más grande del mundo..."
2870,mejorestwits,1330,0,302,18,"Y dicen que el idioma más sensual es el francés. Yo creo que es el gallego.

Hablo: Falo
Hoja: Folla
Año: Ano
Pulpo: Polbo",False,False,1,"Y dicen que el idioma más sensual es el francés. Yo creo que es el gallego.

Hablo: Falo
Hoja: Folla
Año: Ano
Pulpo: Polbo"
2871,mejorestwits,2735,0,518,19,5 cosas que odio. http://t.co/AyKnXO3StX,False,False,1,5 cosas que odio. <URL>
2872,mejorestwits,1094,0,275,18,Chicas que duermen en bragas y con camiseta de chico. Las mejores.,False,False,1,Chicas que duermen en bragas y con camiseta de chico. Las mejores.
2873,mejorestwits,2997,0,447,11,"-Ana Botella?
-Si
-nivel de inglés?
-Alto
-Diga amarillo
-Yellow
-¿Puede usarlo en una frase?
-Póngame una cup of relaxing coffe, con Yellow",False,False,1,"-Ana Botella?
-Si
-nivel de inglés?
-Alto
-Diga amarillo
-Yellow
-¿Puede usarlo en una frase?
-Póngame una cup of relaxing coffe, con Yellow"
2874,mejorestwits,669,0,92,6,Contar una anécdota y terminar diciendo: es que así contado no hace gracia.,False,False,1,Contar una anécdota y terminar diciendo: es que así contado no hace gracia.
2875,mejorestwits,947,0,234,7,"Post-it: Salgo a comprar, tienes la cena en la nevera. Sms: slgo acmpr tns la cna nla nvera.iPhone: Salido a compás,tienes cera en la oreja.",False,False,1,"Post-it: Salgo a comprar, tienes la cena en la nevera. Sms: slgo acmpr tns la cna nla nvera.iPhone: Salido a compás,tienes cera en la oreja."
2876,mejorestwits,1482,0,265,7,"Yo cuando tenga hijos y les diga '¿a que voy yo y lo encuentro?' no voy a encontrar una mierda, lo estoy viendo.",False,False,1,"Yo cuando tenga hijos y les diga '¿a que voy yo y lo encuentro?' no voy a encontrar una mierda, lo estoy viendo."
2877,mejorestwits,1135,0,186,4,"Limpiar tu mochila de clase y encontrar papeles, lápices, basura, bicicletas, aviones, barcos, edificios y otra forma de entrar a Narnia.",False,False,1,"Limpiar tu mochila de clase y encontrar papeles, lápices, basura, bicicletas, aviones, barcos, edificios y otra forma de entrar a Narnia."
2878,mejorestwits,1499,0,236,6,"Utilizamos 43 músculos para ponerle mala cara a alguien, 12 para fingir una sonrisa y sólo 6 para dar una hostia. Por un mundo más sencillo.",False,False,1,"Utilizamos 43 músculos para ponerle mala cara a alguien, 12 para fingir una sonrisa y sólo 6 para dar una hostia. Por un mundo más sencillo."
2879,mejorestwits,872,0,178,11,Ignorar es responder con inteligencia.,False,False,1,Ignorar es responder con inteligencia.
2880,mejorestwits,897,0,112,13,"Hay gente a las que les chocaría los cinco, en su cara, con una silla.",False,False,1,"Hay gente a las que les chocaría los cinco, en su cara, con una silla."
2881,mejorestwits,507,0,136,5,"""No importa las condiciones en las que uno nace, sino lo que llega a ser cuando crece."" (Harry Potter)",False,False,1,"""No importa las condiciones en las que uno nace, sino lo que llega a ser cuando crece."" (Harry Potter)"
2882,mejorestwits,1707,0,276,8,"Ves 'Nombre', y empiezas a escribir el nombre y los apellidos, y claro, luego ves 'Apellidos' y la cara de subnormal no te la quita ni Dios.",False,False,1,"Ves 'Nombre', y empiezas a escribir el nombre y los apellidos, y claro, luego ves 'Apellidos' y la cara de subnormal no te la quita ni Dios."
2883,mejorestwits,880,0,160,8,"Perdonar es bueno, pero mandar a la mierda es mejor.",False,False,1,"Perdonar es bueno, pero mandar a la mierda es mejor."
2884,mejorestwits,2287,0,405,11,"Madonna tiene 54 años y su novio 22. Jennifer López tiene 43 y su novio 26. Si aún no tienes pareja, no te preocupes. Quizá aún no ha nacido",False,False,1,"Madonna tiene 54 años y su novio 22. Jennifer López tiene 43 y su novio 26. Si aún no tienes pareja, no te preocupes. Quizá aún no ha nacido"
2885,mejorestwits,1620,0,329,12,¿¡CÓMO LO HACEN!? http://t.co/XZ0wGkMzOJ,False,False,1,¿¡CÓMO LO HACEN!? <URL>
2886,mejorestwits,1866,0,128,18,"Soy de ese 0,1 % de personas que nunca le ha picado una medusa.",False,False,1,"Soy de ese 0,1 % de personas que nunca le ha picado una medusa."
2887,mejorestwits,8,0,4,0,TheObjective. Porque un periódico puede ser objetivo. http://t.co/lurC2o5LJG,False,False,1,TheObjective. Porque un periódico puede ser objetivo. <URL>
2888,mejorestwits,1158,0,224,8,Recibir un mensaje que te gusta y releerlo varias veces.,False,False,1,Recibir un mensaje que te gusta y releerlo varias veces.
2889,mejorestwits,1359,0,307,9,"Sabes mi nombre, pero no mi historia. Has oído lo que he hecho, pero no por lo que he pasado. Sabes quién fui, pero no sabes quién soy.",False,False,1,"Sabes mi nombre, pero no mi historia. Has oído lo que he hecho, pero no por lo que he pasado. Sabes quién fui, pero no sabes quién soy."
2890,mejorestwits,1359,0,256,2,"Yo: Voy a dormir.

Cerebro: No, quedémonos despiertos hasta tarde y recordemos cada decisión estúpida que has hecho en tu vida.",False,False,1,"Yo: Voy a dormir.

Cerebro: No, quedémonos despiertos hasta tarde y recordemos cada decisión estúpida que has hecho en tu vida."
2891,mejorestwits,3027,0,943,32,Quedaros con esto. http://t.co/P0S3rYJVDn,False,False,1,Quedaros con esto. <URL>
2892,mejorestwits,963,0,169,7,"- ¡Psst! Ven. 

+ ¿Qué quieres, abuela? 

- ¡Tss! No hables tan alto... Guárdate este dinero, pero no se lo digas a tus padres ...",False,False,1,"- ¡Psst! Ven. 

+ ¿Qué quieres, abuela? 

- ¡Tss! No hables tan alto... Guárdate este dinero, pero no se lo digas a tus padres ..."
2893,mejorestwits,1124,0,231,8,"Quitar un segundo la mosquitera y que entren 1.000 mosquitos, un tucán, 7 abejonejos, la lechuza de Harry Potter y el penalti de Ramos.",False,False,1,"Quitar un segundo la mosquitera y que entren 1.000 mosquitos, un tucán, 7 abejonejos, la lechuza de Harry Potter y el penalti de Ramos."
2894,mejorestwits,1134,0,183,7,"A mí me gusta que me digan la verdad, ya yo veré si duele o no.",False,False,1,"A mí me gusta que me digan la verdad, ya yo veré si duele o no."
2895,mejorestwits,612,0,136,3,"-Queridos alumnos,mi deber es enseñaros a respetar a la gente y fomentar la tolerancia entre vosotros.

-Una pregunta profe.

-Dime gordo.",False,False,1,"-Queridos alumnos,mi deber es enseñaros a respetar a la gente y fomentar la tolerancia entre vosotros.

-Una pregunta profe.

-Dime gordo."
2896,mejorestwits,615,0,129,2,"Ese momento incómodo cuando entras en el probador con 10 cosas, sales y no sabes como decirle a la dependienta que no te ha gustado nada.",False,False,1,"Ese momento incómodo cuando entras en el probador con 10 cosas, sales y no sabes como decirle a la dependienta que no te ha gustado nada."
2897,mejorestwits,505,0,84,5,Esconderte para no salir a la pizarra,False,False,1,Esconderte para no salir a la pizarra
2898,mejorestwits,953,0,158,9,Un día en Mercurio dura 1408 horas aproximadamente. Lo mismo que un lunes aquí.,False,False,1,Un día en Mercurio dura 1408 horas aproximadamente. Lo mismo que un lunes aquí.
2899,mejorestwits,1232,0,225,6,"- Mamá, ¿qué hay de comer?  
+ Comida.  

- Hijo, ¿con quién has quedado? 
+ Con humanos.",False,False,1,"- Mamá, ¿qué hay de comer?  
+ Comida.  

- Hijo, ¿con quién has quedado? 
+ Con humanos."
2900,mejorestwits,1623,0,275,13,Hacer reír a alguien cuando está mal es una de las mejores sensaciones del mundo.,False,False,1,Hacer reír a alguien cuando está mal es una de las mejores sensaciones del mundo.
2901,mejorestwits,961,0,160,5,Yo también odio que no me respondan rápido cuando yo respondo a los 0.05 segundos.,False,False,1,Yo también odio que no me respondan rápido cuando yo respondo a los 0.05 segundos.
2902,mejorestwits,1014,0,164,8,Nunca te rindas. Las grandes cosas llevan su tiempo.,False,False,1,Nunca te rindas. Las grandes cosas llevan su tiempo.
2903,mejorestwits,1361,0,229,9,"Sabías qué: La palabra ""lunes"" al revés es: ""senul"", que en Birmano es un tipo de tortura que provoca una muerte lenta y dolorosa. Increíble",False,False,1,"Sabías qué: La palabra ""lunes"" al revés es: ""senul"", que en Birmano es un tipo de tortura que provoca una muerte lenta y dolorosa. Increíble"
